CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,WebsiteVisits,Churn
6489,73,Male,Malacca,Gold,48,6741.07,Home Goods,8/9/2023,Teacher,4,1
6490,59,Female,Malacca,Silver,43,4278.63,Electronics,26/8/2023,Retired,28,1
6491,20,Male,Penang,Platinum,18,8191.17,Electronics,31/7/2023,Retired,46,0
6492,50,Male,KL,Platinum,44,2142.12,Clothing,28/4/2023,Retired,10,0
6493,40,Female,Ipoh,Gold,45,3433.84,Clothing,19/3/2023,Artist,28,1
6494,78,Male,Penang,Bronze,92,1864.26,Groceries,14/9/2023,Student,1,1
6495,28,Female,Penang,Platinum,72,1690.15,Home Goods,17/10/2023,Lawyer,20,0
6496,48,Male,Penang,Silver,53,7862.99,Books,4/7/2023,Lawyer,42,0
6497,26,Male,KL,Silver,39,6201.09,Electronics,17/10/2023,Retired,33,1
6498,39,Male,Malacca,Bronze,78,6340.36,Home Goods,18/10/2023,Marketer,1,0
6499,73,Female,Penang,Platinum,33,8712.3,Books,9/12/2023,Artist,15,0
6500,75,Male,KL,Platinum,88,3387.43,Electronics,16/12/2023,Doctor,20,1
6501,63,Female,Penang,Silver,89,6080.3,Books,26/9/2023,Lawyer,37,0
6502,21,Male,Penang,Gold,18,5701.77,Books,10/9/2023,Doctor,35,0
6503,23,Male,Penang,Bronze,67,2496.62,Home Goods,5/6/2023,Artist,1,1
6504,45,Male,Malacca,Platinum,23,8653.45,Clothing,10/6/2023,Marketer,31,1
6505,44,Male,Penang,Platinum,50,4422.72,Home Goods,30/8/2023,Doctor,20,0
6506,30,Female,KL,Gold,98,4435.7,Home Goods,16/6/2023,Teacher,37,1
6507,18,Female,Penang,Silver,20,5970.96,Home Goods,12/6/2023,Student,21,0
6508,21,Male,KL,Platinum,47,4235.72,Electronics,3/10/2023,Chef,2,0
6509,79,Male,Penang,Gold,94,9980.62,Home Goods,18/12/2023,Doctor,42,0
6510,61,Male,JB,Silver,89,9398.94,Home Goods,5/2/2023,Artist,39,1
6511,50,Male,Penang,Platinum,42,7431.9,Clothing,25/11/2023,Doctor,0,1
6512,58,Female,JB,Silver,17,7991.68,Electronics,1/1/2023,Student,30,1
6513,38,Male,Malacca,Silver,85,7089.13,Electronics,17/4/2023,Lawyer,15,0
6514,32,Female,Penang,Platinum,60,7291.43,Groceries,20/2/2023,Artist,11,1
6515,42,Male,KL,Platinum,68,9109.66,Home Goods,6/1/2023,Artist,18,0
6516,21,Female,Malacca,Gold,51,3278.92,Home Goods,28/7/2023,Lawyer,6,1
6517,50,Male,KL,Bronze,97,4966.59,Home Goods,28/8/2023,Artist,28,0
6518,27,Female,KL,Platinum,71,8737.12,Electronics,29/5/2023,Engineer,15,1
6519,24,Male,Malacca,Gold,35,120.4,Electronics,20/10/2023,Chef,35,1
6520,21,Male,Penang,Silver,8,3364.06,Groceries,12/12/2023,Teacher,19,0
6521,76,Female,Ipoh,Silver,45,2942,Clothing,2/10/2023,Student,35,1
6522,46,Male,Penang,Gold,69,4667.46,Home Goods,8/7/2023,Student,40,0
6523,21,Male,Malacca,Gold,71,3779.01,Books,4/12/2023,Doctor,18,1
6524,33,Male,Malacca,Silver,34,3587.97,Groceries,3/12/2023,Lawyer,25,1
6525,50,Female,KL,Platinum,24,350.25,Books,6/6/2023,Lawyer,45,1
6526,56,Male,Ipoh,Platinum,65,1948.98,Clothing,27/7/2023,Retired,30,1
6527,62,Male,KL,Gold,97,2330.01,Groceries,17/7/2023,Student,38,0
6528,46,Male,Ipoh,Bronze,27,7261.99,Books,28/1/2023,Artist,10,0
6529,71,Male,Ipoh,Silver,5,7979.55,Clothing,17/7/2023,Retired,35,1
6530,68,Male,JB,Platinum,17,6346.37,Home Goods,6/8/2023,Student,20,1
6531,23,Male,KL,Platinum,56,8261.82,Groceries,6/10/2023,Lawyer,40,1
6532,19,Female,JB,Platinum,99,9704.91,Electronics,23/12/2023,Student,43,1
6533,35,Male,Ipoh,Gold,27,5015.57,Electronics,10/7/2023,Chef,28,1
6534,65,Female,Penang,Gold,95,8329.99,Books,3/11/2023,Doctor,46,0
6535,26,Male,KL,Platinum,78,8870.45,Books,6/9/2023,Engineer,13,0
6536,27,Male,Malacca,Gold,76,4402.91,Books,20/11/2023,Artist,44,1
6537,70,Male,KL,Silver,44,6238.46,Clothing,2/11/2023,Chef,7,0
6538,31,Female,Ipoh,Platinum,43,592.93,Home Goods,4/12/2023,Engineer,27,0
6539,66,Male,JB,Platinum,58,9947.91,Books,30/1/2023,Retired,31,1
6540,59,Female,Ipoh,Bronze,25,5033.97,Groceries,2/11/2023,Lawyer,32,1
6541,42,Male,Malacca,Platinum,99,5381.01,Books,21/3/2023,Retired,44,0
6542,22,Male,Penang,Platinum,8,9999.41,Books,23/7/2023,Artist,5,1
6543,25,Male,Penang,Silver,50,9113.02,Clothing,16/5/2023,Engineer,35,1
6544,23,Female,Malacca,Gold,57,2566.84,Clothing,15/5/2023,Engineer,39,1
6545,57,Female,JB,Platinum,43,344.96,Groceries,24/1/2023,Doctor,18,1
6546,38,Male,Ipoh,Silver,77,3458.67,Electronics,12/1/2023,Doctor,12,1
6547,21,Male,KL,Gold,19,5988.2,Clothing,6/10/2023,Retired,11,1
6548,19,Female,JB,Gold,56,372.98,Clothing,13/6/2023,Marketer,4,0
6549,27,Male,Ipoh,Platinum,48,8121.65,Books,30/3/2023,Doctor,36,0
6550,44,Male,KL,Silver,76,9635.41,Books,9/10/2023,Artist,47,1
6551,19,Male,KL,Silver,59,7744.08,Clothing,12/10/2023,Teacher,40,0
6552,58,Male,Malacca,Silver,78,8229.43,Home Goods,30/6/2023,Chef,5,1
6553,66,Male,KL,Platinum,2,6032.97,Books,25/6/2023,Student,0,1
6554,56,Male,Ipoh,Gold,42,197.19,Groceries,9/1/2023,Artist,20,1
6555,64,Male,JB,Silver,39,8676.54,Books,18/4/2023,Doctor,38,0
6556,39,Male,Penang,Silver,33,8205.31,Home Goods,10/9/2023,Artist,26,0
6557,30,Male,Penang,Silver,50,1039.82,Home Goods,29/1/2023,Retired,24,1
6558,24,Female,JB,Platinum,54,8324.29,Electronics,23/4/2023,Teacher,41,1
6559,50,Male,Malacca,Bronze,18,5291.13,Clothing,4/6/2023,Doctor,20,0
6560,60,Male,JB,Silver,30,6294.31,Electronics,8/5/2023,Artist,15,1
6561,38,Male,KL,Gold,7,7265.48,Groceries,30/6/2023,Artist,38,1
6562,30,Female,Penang,Bronze,76,5642.86,Clothing,5/9/2023,Retired,18,0
6563,40,Male,Ipoh,Silver,77,3620.7,Electronics,30/5/2023,Student,17,1
6564,38,Female,Penang,Bronze,78,2066.87,Home Goods,4/7/2023,Engineer,18,0
6565,63,Female,KL,Gold,84,7690.16,Groceries,14/9/2023,Teacher,43,0
6566,51,Male,Penang,Platinum,59,4760.08,Clothing,28/8/2023,Doctor,39,1
6567,50,Male,JB,Gold,83,390.9,Clothing,9/3/2023,Lawyer,28,0
6568,27,Male,Ipoh,Gold,40,6773.7,Home Goods,19/4/2023,Student,49,1
6569,77,Female,JB,Bronze,77,6079.97,Home Goods,13/2/2023,Marketer,9,1
6570,54,Male,KL,Bronze,72,1214.52,Clothing,25/5/2023,Lawyer,32,0
6571,21,Male,JB,Platinum,18,6953.2,Clothing,27/12/2023,Student,27,0
6572,59,Female,JB,Platinum,65,759.71,Books,4/12/2023,Lawyer,9,0
6573,26,Male,Malacca,Bronze,14,3480.04,Clothing,21/8/2023,Marketer,25,1
6574,46,Male,KL,Bronze,4,1870.25,Groceries,30/3/2023,Student,2,1
6575,69,Male,Penang,Platinum,10,8256.17,Books,2/6/2023,Engineer,49,1
6576,31,Female,Ipoh,Silver,98,901.58,Clothing,13/6/2023,Lawyer,29,0
6577,41,Male,KL,Platinum,56,5562.57,Clothing,14/2/2023,Engineer,32,1
6578,25,Female,KL,Silver,38,6821.31,Groceries,15/7/2023,Student,31,1
6579,69,Male,Malacca,Gold,55,4905.86,Clothing,1/6/2023,Teacher,32,1
6580,30,Male,JB,Gold,34,1387.61,Home Goods,9/2/2023,Teacher,2,0
6581,20,Female,Ipoh,Platinum,85,5514.91,Groceries,2/2/2023,Lawyer,29,1
6582,54,Male,JB,Gold,9,1508.24,Groceries,19/12/2023,Doctor,47,0
6583,63,Male,KL,Platinum,37,9012.25,Books,7/2/2023,Engineer,28,1
6584,31,Male,Ipoh,Silver,60,5233.51,Groceries,5/9/2023,Teacher,12,1
6585,41,Female,Malacca,Silver,66,1796.97,Groceries,30/8/2023,Teacher,35,1
6586,57,Female,JB,Platinum,20,3775.64,Home Goods,2/9/2023,Artist,47,0
6587,77,Male,Ipoh,Bronze,82,8596.92,Groceries,31/3/2023,Engineer,46,0
6588,75,Male,Penang,Gold,69,2836.46,Books,27/1/2023,Marketer,35,1
6589,72,Male,Malacca,Platinum,79,1443.21,Clothing,17/2/2023,Teacher,31,0
6590,27,Male,KL,Silver,26,2095.55,Electronics,11/5/2023,Artist,36,0
6591,57,Male,Ipoh,Gold,82,9063.63,Electronics,2/4/2023,Engineer,6,0
6592,33,Male,KL,Gold,48,6437.11,Home Goods,26/7/2023,Marketer,6,1
6593,29,Female,JB,Gold,47,6741.12,Clothing,9/11/2023,Doctor,49,1
6594,27,Female,KL,Platinum,2,5595.47,Clothing,5/10/2023,Retired,28,1
6595,19,Female,KL,Gold,33,5426.13,Clothing,18/2/2023,Artist,41,0
6596,44,Male,Malacca,Silver,61,4419.79,Books,3/2/2023,Student,0,1
6597,29,Male,JB,Platinum,77,5715.88,Groceries,3/11/2023,Artist,36,1
6598,49,Female,Penang,Silver,22,8128.87,Home Goods,16/10/2023,Retired,1,0
6599,66,Female,JB,Platinum,79,2728.45,Clothing,22/1/2023,Student,6,1
6600,76,Male,Penang,Gold,93,4595.65,Electronics,6/3/2023,Retired,11,0
6601,29,Male,Ipoh,Silver,6,8956.67,Electronics,6/1/2023,Teacher,4,0
6602,19,Female,Penang,Bronze,18,6841.35,Electronics,11/10/2023,Artist,45,0
6603,75,Male,Ipoh,Bronze,30,4275.15,Clothing,18/7/2023,Student,41,0
6604,26,Female,Ipoh,Gold,87,4852.89,Groceries,11/5/2023,Chef,25,0
6605,43,Female,Penang,Bronze,92,5087.89,Electronics,29/3/2023,Teacher,28,0
6606,74,Female,Ipoh,Platinum,73,4943.74,Electronics,12/8/2023,Chef,7,0
6607,48,Male,Penang,Gold,11,7259.19,Groceries,23/9/2023,Engineer,23,0
6608,51,Male,Malacca,Bronze,26,2115.42,Clothing,19/1/2023,Retired,17,1
6609,62,Female,Ipoh,Platinum,52,5696.42,Home Goods,2/5/2023,Chef,23,0
6610,41,Female,JB,Silver,92,6506.39,Groceries,24/11/2023,Marketer,11,1
6611,38,Female,JB,Silver,57,7055.16,Clothing,16/10/2023,Student,28,0
6612,67,Male,Ipoh,Platinum,35,5559.96,Books,19/9/2023,Chef,33,0
6613,26,Male,Ipoh,Silver,9,2115.32,Books,23/3/2023,Lawyer,4,0
6614,18,Female,JB,Platinum,61,1540,Electronics,28/10/2023,Chef,40,1
6615,52,Male,JB,Silver,11,1983.74,Home Goods,2/8/2023,Retired,0,0
6616,48,Male,Penang,Platinum,18,8748.84,Clothing,31/7/2023,Doctor,9,1
6617,56,Male,JB,Platinum,28,8317.72,Home Goods,29/12/2023,Doctor,48,1
6618,38,Male,KL,Gold,43,9227.88,Home Goods,13/8/2023,Chef,7,0
6619,55,Male,Penang,Gold,11,8038.32,Groceries,17/3/2023,Student,0,1
6620,40,Male,Penang,Silver,20,3272.75,Home Goods,21/4/2023,Chef,11,0
6621,79,Male,Malacca,Silver,42,5898.06,Electronics,24/9/2023,Engineer,6,0
6622,60,Female,KL,Platinum,1,8657.9,Electronics,12/1/2023,Lawyer,4,1
6623,66,Female,Penang,Platinum,18,8779.08,Home Goods,18/7/2023,Artist,8,0
6624,40,Female,KL,Bronze,15,4060.38,Home Goods,19/8/2023,Chef,20,0
6625,59,Male,KL,Platinum,42,7617.14,Clothing,15/12/2023,Retired,21,1
6626,38,Male,Malacca,Bronze,31,3168.91,Home Goods,18/2/2023,Chef,29,1
6627,61,Female,JB,Platinum,57,6384.01,Electronics,17/1/2023,Marketer,19,1
6628,25,Male,Ipoh,Gold,86,4744,Electronics,30/10/2023,Marketer,45,0
6629,19,Male,KL,Bronze,41,2279.82,Books,24/7/2023,Artist,49,1
6630,74,Female,Malacca,Gold,60,6914.03,Home Goods,14/7/2023,Marketer,17,0
6631,63,Female,Penang,Bronze,28,9690.61,Clothing,3/9/2023,Marketer,6,1
6632,48,Male,JB,Silver,92,3890.17,Books,30/3/2023,Artist,2,1
6633,30,Male,Ipoh,Platinum,39,812.9,Books,17/2/2023,Marketer,36,0
6634,23,Female,JB,Silver,42,5077.15,Books,10/4/2023,Artist,32,0
6635,74,Male,KL,Bronze,73,9479.65,Books,30/12/2023,Artist,15,1
6636,39,Female,Ipoh,Gold,23,1331.83,Electronics,17/1/2023,Artist,9,1
6637,23,Female,Penang,Gold,70,4472.99,Groceries,29/6/2023,Teacher,35,1
6638,34,Male,Ipoh,Platinum,74,6255.82,Books,7/8/2023,Lawyer,36,1
6639,61,Male,Ipoh,Silver,73,3543.57,Clothing,18/12/2023,Artist,27,0
6640,41,Male,Ipoh,Silver,2,5584.77,Groceries,3/7/2023,Teacher,1,0
6641,58,Male,Ipoh,Platinum,50,2670.98,Electronics,15/8/2023,Engineer,18,1
6642,55,Male,Ipoh,Gold,97,5563.41,Home Goods,30/1/2023,Engineer,26,0
6643,65,Male,KL,Platinum,78,7140.19,Groceries,24/1/2023,Chef,21,1
6644,66,Male,Ipoh,Gold,93,4396.24,Books,26/8/2023,Student,15,1
6645,57,Male,Ipoh,Gold,74,7476.28,Groceries,8/1/2023,Retired,37,0
6646,58,Female,JB,Silver,56,1470.69,Groceries,22/11/2023,Student,13,0
6647,56,Female,Ipoh,Bronze,64,6310.16,Home Goods,18/5/2023,Artist,18,1
6648,61,Male,JB,Gold,40,2997.15,Clothing,29/9/2023,Chef,44,0
6649,76,Female,JB,Bronze,96,7767.39,Books,12/3/2023,Chef,27,0
6650,66,Male,KL,Silver,86,4711.94,Groceries,14/3/2023,Retired,25,0
6651,18,Male,Ipoh,Gold,10,6286.55,Groceries,18/1/2023,Marketer,23,1
6652,27,Male,Ipoh,Gold,71,7254.53,Clothing,31/10/2023,Marketer,30,0
6653,78,Male,KL,Bronze,59,5652.47,Books,4/12/2023,Student,24,0
6654,33,Male,Malacca,Gold,85,3726.8,Groceries,7/1/2023,Doctor,18,1
6655,70,Female,JB,Gold,47,6816.96,Books,22/12/2023,Doctor,12,1
6656,62,Female,Malacca,Gold,61,9931.81,Home Goods,18/5/2023,Chef,31,1
6657,71,Female,Penang,Gold,44,8936.67,Groceries,4/7/2023,Doctor,35,1
6658,22,Male,Penang,Gold,20,7797.05,Groceries,5/3/2023,Teacher,37,1
6659,46,Female,KL,Bronze,49,9713.07,Electronics,29/6/2023,Teacher,36,1
6660,67,Female,KL,Silver,38,1794.01,Home Goods,19/7/2023,Lawyer,21,1
6661,53,Female,JB,Silver,16,9734.35,Groceries,9/7/2023,Doctor,3,1
6662,38,Female,Malacca,Silver,81,3343.96,Electronics,18/7/2023,Retired,39,1
6663,24,Male,Ipoh,Silver,87,2630.51,Home Goods,12/6/2023,Student,8,1
6664,59,Female,Ipoh,Platinum,39,9111.01,Electronics,11/11/2023,Teacher,23,0
6665,49,Male,Penang,Silver,53,9703.32,Electronics,26/4/2023,Lawyer,38,0
6666,43,Male,JB,Bronze,96,2618.96,Books,6/8/2023,Teacher,48,1
6667,34,Male,KL,Bronze,64,6742.71,Books,10/10/2023,Engineer,37,0
6668,22,Male,JB,Platinum,78,8461.34,Groceries,1/9/2023,Artist,8,0
6669,64,Male,Ipoh,Bronze,67,2491.31,Electronics,11/5/2023,Chef,43,1
6670,31,Male,KL,Gold,69,8656.74,Home Goods,3/3/2023,Teacher,5,0
6671,51,Female,JB,Bronze,37,5320.66,Clothing,4/9/2023,Artist,4,1
6672,35,Male,Malacca,Bronze,11,9700.04,Clothing,10/7/2023,Artist,44,0
6673,65,Male,KL,Bronze,65,6848.93,Clothing,17/1/2023,Teacher,49,1
6674,19,Female,Ipoh,Platinum,3,4091.3,Groceries,30/3/2023,Teacher,3,0
6675,43,Female,Ipoh,Platinum,70,3469.4,Clothing,1/2/2023,Marketer,36,1
6676,65,Male,KL,Silver,34,5792.35,Electronics,28/8/2023,Lawyer,41,1
6677,40,Female,JB,Silver,59,2704.99,Clothing,7/12/2023,Retired,0,0
6678,60,Female,JB,Silver,91,5644.45,Groceries,27/8/2023,Retired,2,1
6679,40,Male,Ipoh,Silver,18,2925.92,Books,25/2/2023,Engineer,1,1
6680,35,Male,Penang,Platinum,9,8864.16,Clothing,22/7/2023,Marketer,41,0
6681,21,Male,JB,Platinum,13,5540.33,Clothing,2/3/2023,Marketer,29,0
6682,37,Male,Malacca,Silver,88,4813.17,Home Goods,10/2/2023,Artist,44,1
6683,64,Male,Penang,Gold,71,2682.29,Home Goods,27/2/2023,Teacher,15,0
6684,47,Male,KL,Gold,89,2066.95,Clothing,26/8/2023,Artist,5,0
6685,72,Male,Penang,Gold,77,2349.73,Books,19/1/2023,Lawyer,42,0
6686,22,Female,Malacca,Platinum,30,4199.35,Books,5/7/2023,Lawyer,6,1
6687,38,Male,Malacca,Bronze,70,5931.26,Home Goods,14/6/2023,Doctor,21,1
6688,63,Female,KL,Silver,50,587.82,Clothing,21/5/2023,Lawyer,39,1
6689,48,Female,Penang,Silver,8,5695.32,Clothing,30/8/2023,Lawyer,26,0
6690,62,Male,Ipoh,Bronze,51,5857.16,Home Goods,9/3/2023,Teacher,47,1
6691,33,Male,JB,Silver,26,4107.67,Clothing,2/2/2023,Doctor,28,1
6692,51,Male,Ipoh,Platinum,10,8297.38,Electronics,9/8/2023,Student,12,1
6693,78,Male,Malacca,Bronze,34,5943.61,Home Goods,6/5/2023,Teacher,11,1
6694,22,Male,Penang,Platinum,53,2004.9,Books,10/4/2023,Lawyer,43,0
6695,37,Male,KL,Gold,25,7491.42,Groceries,16/9/2023,Chef,0,0
6696,55,Male,Malacca,Gold,68,783.4,Electronics,20/7/2023,Student,20,1
6697,70,Female,JB,Platinum,10,3808.79,Clothing,23/9/2023,Artist,19,0
6698,18,Male,Ipoh,Bronze,77,5647.46,Books,27/4/2023,Artist,21,1
6699,35,Male,Penang,Bronze,94,1694.84,Groceries,11/4/2023,Teacher,6,0
6700,35,Male,Malacca,Bronze,62,5257,Clothing,1/8/2023,Teacher,5,0
6701,67,Male,Penang,Bronze,95,5786.65,Clothing,23/3/2023,Student,27,1
6702,57,Female,Malacca,Platinum,34,974.7,Groceries,31/3/2023,Artist,14,1
6703,58,Female,Ipoh,Bronze,87,4112.72,Electronics,13/2/2023,Lawyer,19,0
6704,36,Female,Ipoh,Platinum,49,6668.26,Groceries,17/7/2023,Lawyer,5,1
6705,23,Male,KL,Platinum,62,679.48,Electronics,11/12/2023,Doctor,39,1
6706,52,Female,Malacca,Bronze,98,2031.19,Electronics,8/6/2023,Marketer,27,0
6707,21,Female,Malacca,Bronze,80,6891.26,Books,12/8/2023,Engineer,11,1
6708,76,Female,JB,Bronze,22,7678.33,Books,5/11/2023,Engineer,16,1
6709,18,Male,Malacca,Gold,25,4173.67,Books,23/3/2023,Student,44,0
6710,73,Female,JB,Bronze,75,3200.7,Electronics,9/9/2023,Chef,27,1
6711,53,Male,Ipoh,Silver,7,3487.25,Clothing,28/6/2023,Doctor,28,1
6712,43,Male,Ipoh,Platinum,52,9329.18,Home Goods,22/9/2023,Lawyer,46,1
6713,38,Female,Malacca,Silver,68,8365.76,Electronics,25/7/2023,Artist,7,1
6714,47,Male,Malacca,Bronze,28,9134.87,Books,24/4/2023,Chef,22,1
6715,19,Male,JB,Gold,89,5855.24,Books,17/1/2023,Lawyer,3,0
6716,32,Male,Ipoh,Bronze,74,7448,Books,6/3/2023,Lawyer,37,1
6717,62,Female,Penang,Bronze,19,2448.33,Clothing,15/7/2023,Lawyer,19,1
6718,56,Female,KL,Bronze,21,9177.57,Home Goods,21/9/2023,Teacher,39,0
6719,22,Female,Penang,Platinum,23,5947.52,Clothing,8/6/2023,Marketer,18,1
6720,24,Male,KL,Silver,31,2206.04,Books,18/8/2023,Chef,37,1
6721,35,Female,Malacca,Bronze,93,982.1,Books,5/9/2023,Chef,37,0
6722,47,Male,Malacca,Bronze,53,5002.44,Clothing,14/7/2023,Retired,43,1
6723,79,Male,JB,Gold,96,3560.84,Home Goods,27/2/2023,Teacher,22,0
6724,74,Male,Penang,Silver,43,8060.16,Groceries,3/5/2023,Engineer,3,0
6725,19,Female,Penang,Gold,20,3436.68,Home Goods,27/10/2023,Teacher,16,1
6726,34,Female,Ipoh,Silver,80,4326.79,Groceries,11/8/2023,Marketer,48,0
6727,20,Male,Penang,Platinum,1,672.75,Home Goods,21/11/2023,Teacher,36,1
6728,32,Male,Malacca,Silver,4,4866.08,Groceries,17/9/2023,Chef,25,1
6729,60,Female,Malacca,Gold,30,1726.83,Books,27/7/2023,Doctor,26,1
6730,67,Female,Malacca,Gold,93,3472.81,Home Goods,19/9/2023,Engineer,27,1
6731,42,Female,JB,Silver,40,5269.86,Home Goods,19/5/2023,Marketer,34,1
6732,23,Female,Ipoh,Silver,9,6431.56,Clothing,14/7/2023,Doctor,37,0
6733,75,Female,JB,Silver,61,7541,Electronics,6/8/2023,Student,0,1
6734,39,Male,Penang,Platinum,97,9635.37,Groceries,8/5/2023,Student,11,0
6735,26,Female,Penang,Silver,1,3635.7,Electronics,5/11/2023,Lawyer,44,0
6736,26,Male,Penang,Bronze,25,9877.78,Groceries,14/6/2023,Artist,10,0
6737,51,Male,JB,Silver,80,7723.15,Groceries,16/8/2023,Marketer,15,1
6738,23,Male,Penang,Silver,26,1129.17,Books,13/11/2023,Retired,29,1
6739,50,Male,Ipoh,Silver,97,5025.41,Groceries,30/5/2023,Teacher,44,0
6740,71,Male,Ipoh,Silver,73,339.25,Home Goods,28/3/2023,Teacher,4,0
6741,18,Male,Malacca,Gold,39,6728.27,Electronics,12/4/2023,Retired,49,1
6742,61,Male,KL,Silver,27,9355.22,Electronics,14/10/2023,Doctor,13,0
6743,69,Male,Malacca,Silver,60,4926.4,Books,14/7/2023,Retired,33,1
6744,24,Female,Malacca,Gold,70,4472.55,Clothing,1/9/2023,Engineer,39,0
6745,32,Female,Ipoh,Platinum,90,5716.99,Home Goods,16/4/2023,Student,26,1
6746,55,Male,Ipoh,Platinum,28,8699.59,Clothing,13/6/2023,Teacher,42,0
6747,46,Male,JB,Platinum,65,5899.87,Home Goods,14/2/2023,Marketer,46,1
6748,34,Female,Penang,Bronze,85,6225.52,Home Goods,25/8/2023,Retired,24,1
6749,71,Male,KL,Platinum,80,4619.96,Clothing,26/7/2023,Engineer,17,0
6750,47,Female,JB,Silver,81,3421.56,Clothing,21/8/2023,Lawyer,35,0
6751,70,Male,JB,Bronze,70,3201.99,Electronics,1/11/2023,Lawyer,27,1
6752,36,Male,Ipoh,Bronze,41,2470.43,Home Goods,4/1/2023,Retired,1,0
6753,47,Male,Ipoh,Platinum,61,5057.34,Clothing,11/3/2023,Lawyer,38,1
6754,74,Female,Penang,Silver,45,9298.65,Home Goods,9/10/2023,Artist,8,1
6755,76,Female,KL,Silver,81,4889.88,Home Goods,24/3/2023,Marketer,46,1
6756,55,Female,Malacca,Gold,5,9992.95,Clothing,7/9/2023,Retired,12,0
6757,21,Male,Penang,Platinum,97,9862.63,Books,25/9/2023,Teacher,24,0
6758,60,Male,Penang,Platinum,68,4346.15,Clothing,29/9/2023,Teacher,31,0
6759,28,Female,Malacca,Silver,31,6819.04,Home Goods,11/3/2023,Engineer,34,0
6760,59,Male,Penang,Silver,41,3744.92,Electronics,19/7/2023,Chef,27,1
6761,57,Female,JB,Platinum,55,9072.72,Books,4/1/2023,Engineer,0,0
6762,50,Male,Penang,Bronze,46,2110.44,Home Goods,10/4/2023,Lawyer,38,0
6763,50,Female,JB,Bronze,19,3207.35,Books,23/6/2023,Chef,11,1
6764,46,Male,Malacca,Gold,36,5972.54,Books,31/8/2023,Lawyer,32,1
6765,32,Male,Ipoh,Platinum,6,1522.44,Clothing,22/9/2023,Artist,31,0
6766,49,Male,Penang,Bronze,41,5870.02,Home Goods,19/10/2023,Doctor,40,0
6767,52,Female,JB,Bronze,77,9889.7,Books,21/6/2023,Marketer,36,0
6768,79,Male,JB,Silver,65,5489.92,Books,8/8/2023,Teacher,45,0
6769,55,Male,JB,Platinum,70,4420.43,Groceries,7/2/2023,Doctor,41,0
6770,53,Male,JB,Gold,26,7725.1,Books,18/12/2023,Lawyer,33,1
6771,21,Male,KL,Silver,40,305.08,Clothing,9/5/2023,Doctor,36,1
6772,31,Male,Malacca,Gold,2,231.82,Groceries,22/4/2023,Lawyer,7,0
6773,36,Female,KL,Silver,76,6077.03,Clothing,26/9/2023,Doctor,0,1
6774,35,Male,Penang,Gold,87,8362.37,Electronics,25/8/2023,Marketer,49,0
6775,79,Male,Malacca,Gold,46,786.81,Electronics,25/6/2023,Chef,15,1
6776,52,Female,KL,Bronze,84,3739.38,Groceries,25/6/2023,Artist,1,1
6777,52,Female,Ipoh,Platinum,50,5767.24,Electronics,30/12/2023,Chef,25,0
6778,37,Male,Penang,Gold,67,1789.79,Groceries,6/8/2023,Student,18,0
6779,68,Male,KL,Gold,3,6899.47,Clothing,11/9/2023,Marketer,4,0
6780,22,Male,Malacca,Gold,18,4425.64,Home Goods,7/5/2023,Chef,37,0
6781,29,Female,JB,Gold,63,8347.9,Books,19/2/2023,Doctor,35,1
6782,39,Male,KL,Platinum,4,9932.92,Books,23/6/2023,Chef,37,0
6783,21,Female,Penang,Platinum,7,209.33,Books,15/11/2023,Chef,38,0
6784,67,Male,Malacca,Silver,17,6831.81,Groceries,6/4/2023,Chef,3,1
6785,52,Male,Penang,Silver,49,2812.51,Clothing,23/4/2023,Teacher,34,1
6786,37,Male,Penang,Bronze,27,5938.66,Clothing,24/3/2023,Student,21,0
6787,44,Female,JB,Bronze,49,4194.47,Home Goods,28/8/2023,Doctor,34,1
6788,26,Male,Malacca,Platinum,96,9100.19,Electronics,23/10/2023,Student,42,1
6789,59,Male,Ipoh,Gold,90,3690.34,Books,9/10/2023,Artist,45,0
6790,32,Male,JB,Silver,78,1230.76,Books,14/10/2023,Lawyer,1,1
6791,53,Female,KL,Bronze,77,8277.26,Books,8/7/2023,Retired,49,1
6792,30,Female,JB,Platinum,10,1029.71,Clothing,13/4/2023,Doctor,2,1
6793,35,Male,Penang,Gold,39,5520.13,Groceries,10/7/2023,Engineer,36,1
6794,60,Female,Ipoh,Platinum,89,2633.24,Electronics,12/2/2023,Student,11,1
6795,41,Female,Penang,Silver,95,5725.48,Electronics,9/3/2023,Marketer,48,1
6796,35,Male,JB,Platinum,43,5833.04,Electronics,8/5/2023,Engineer,34,1
6797,50,Male,Penang,Silver,21,1243.34,Books,1/5/2023,Engineer,39,0
6798,67,Female,JB,Silver,41,8847.22,Electronics,28/8/2023,Doctor,25,1
6799,29,Male,KL,Bronze,10,7171.51,Groceries,8/3/2023,Retired,26,0
6800,58,Male,Penang,Bronze,42,2389.43,Groceries,13/9/2023,Teacher,14,1
6801,20,Male,Penang,Gold,67,8772.46,Groceries,21/5/2023,Doctor,49,0
6802,66,Male,Malacca,Platinum,70,6329.02,Clothing,30/12/2023,Marketer,48,1
6803,40,Female,JB,Silver,42,433.48,Home Goods,7/11/2023,Retired,3,1
6804,22,Female,JB,Silver,80,5160.71,Home Goods,28/2/2023,Artist,40,0
